symbol,time,signal,score,price
QQQ,2026-05-11 10:10:00-04:00,BUY CALL,85,712.6
QQQ,2026-05-11 10:15:00-04:00,BUY CALL,85,712.8
QQQ,2026-05-11 11:25:00-04:00,BUY CALL,100,713.27
QQQ,2026-05-11 11:45:00-04:00,BUY CALL,85,713.62
QQQ,2026-05-11 11:55:00-04:00,BUY CALL,85,714.18
QQQ,2026-05-11 13:50:00-04:00,BUY CALL,80,713.96
QQQ,2026-05-11 14:05:00-04:00,BUY CALL,85,714.42
QQQ,2026-05-11 14:30:00-04:00,BUY CALL,80,714.0
QQQ,2026-05-12 11:15:00-04:00,BUY PUT,75,701.43
QQQ,2026-05-12 15:10:00-04:00,BUY CALL,85,703.93
QQQ,2026-05-12 15:30:00-04:00,BUY CALL,85,705.47
QQQ,2026-05-12 15:40:00-04:00,BUY CALL,85,706.05
QQQ,2026-05-12 15:45:00-04:00,BUY CALL,85,706.32
QQQ,2026-05-12 15:50:00-04:00,BUY CALL,85,706.87
QQQ,2026-05-13 09:30:00-04:00,BUY CALL,85,709.26
QQQ,2026-05-13 09:45:00-04:00,BUY CALL,80,706.29
QQQ,2026-05-13 10:20:00-04:00,BUY CALL,100,708.83
QQQ,2026-05-13 10:30:00-04:00,BUY CALL,85,709.67
QQQ,2026-05-13 10:50:00-04:00,BUY CALL,85,710.54
QQQ,2026-05-13 11:00:00-04:00,BUY CALL,85,711.15
QQQ,2026-05-13 11:50:00-04:00,BUY CALL,80,711.21
QQQ,2026-05-13 12:05:00-04:00,BUY CALL,85,711.96
QQQ,2026-05-13 12:10:00-04:00,BUY CALL,85,712.4
QQQ,2026-05-13 12:20:00-04:00,BUY CALL,85,713.46
QQQ,2026-05-13 13:55:00-04:00,BUY CALL,80,713.72
QQQ,2026-05-13 14:05:00-04:00,BUY CALL,85,714.84
QQQ,2026-05-13 14:10:00-04:00,BUY CALL,100,715.63
QQQ,2026-05-13 14:15:00-04:00,BUY CALL,100,716.15
QQQ,2026-05-13 14:20:00-04:00,BUY CALL,80,716.3
QQQ,2026-05-13 14:30:00-04:00,BUY CALL,80,716.14
QQQ,2026-05-13 14:35:00-04:00,BUY CALL,80,715.72
QQQ,2026-05-13 14:50:00-04:00,BUY CALL,80,715.23
QQQ,2026-05-13 15:00:00-04:00,BUY CALL,80,714.83
QQQ,2026-05-13 15:05:00-04:00,BUY CALL,85,715.51
QQQ,2026-05-13 15:10:00-04:00,BUY CALL,85,715.71
QQQ,2026-05-13 15:15:00-04:00,BUY CALL,85,715.96
QQQ,2026-05-14 09:30:00-04:00,BUY CALL,100,716.47
QQQ,2026-05-14 09:35:00-04:00,BUY CALL,100,717.34
QQQ,2026-05-14 09:40:00-04:00,BUY CALL,85,718.27
QQQ,2026-05-14 09:45:00-04:00,BUY CALL,85,719.21
QQQ,2026-05-14 10:15:00-04:00,BUY CALL,85,718.51
QQQ,2026-05-14 10:35:00-04:00,BUY CALL,85,719.53
QQQ,2026-05-14 10:40:00-04:00,BUY CALL,85,719.7
QQQ,2026-05-14 10:45:00-04:00,BUY CALL,85,720.2
QQQ,2026-05-14 11:15:00-04:00,BUY CALL,85,721.34
QQQ,2026-05-14 11:55:00-04:00,BUY CALL,80,721.4
QQQ,2026-05-14 14:00:00-04:00,BUY PUT,75,718.95
QQQ,2026-05-14 15:40:00-04:00,BUY CALL,100,720.73
QQQ,2026-05-14 15:45:00-04:00,BUY CALL,80,720.5
QQQ,2026-05-14 15:50:00-04:00,BUY CALL,80,720.31
QQQ,2026-05-15 12:25:00-04:00,BUY CALL,75,711.39
QQQ,2026-05-15 12:55:00-04:00,BUY CALL,80,711.19
QQQ,2026-05-15 13:10:00-04:00,BUY CALL,85,712.1
QQQ,2026-05-15 13:15:00-04:00,BUY CALL,85,712.21
QQQ,2026-05-15 13:55:00-04:00,BUY CALL,85,714.21
QQQ,2026-05-18 10:30:00-04:00,BUY PUT,75,703.92
QQQ,2026-05-18 12:25:00-04:00,BUY PUT,75,700.44
QQQ,2026-05-18 14:15:00-04:00,BUY PUT,75,700.15
QQQ,2026-05-18 15:35:00-04:00,BUY CALL,85,703.62
QQQ,2026-05-18 15:40:00-04:00,BUY CALL,85,704.64
QQQ,2026-05-18 15:50:00-04:00,BUY CALL,85,705.94
QQQ,2026-05-19 09:30:00-04:00,BUY CALL,80,702.4
QQQ,2026-05-19 09:35:00-04:00,BUY CALL,80,704.36
QQQ,2026-05-19 10:05:00-04:00,BUY PUT,75,698.4
QQQ,2026-05-19 10:10:00-04:00,BUY PUT,75,697.03
QQQ,2026-05-19 10:15:00-04:00,BUY PUT,75,696.35
QQQ,2026-05-19 12:20:00-04:00,BUY CALL,85,700.42
QQQ,2026-05-19 12:25:00-04:00,BUY CALL,100,701.24
QQQ,2026-05-19 13:15:00-04:00,BUY CALL,85,705.9
QQQ,2026-05-19 14:05:00-04:00,BUY CALL,85,705.73
QQQ,2026-05-19 15:20:00-04:00,BUY PUT,75,702.03
QQQ,2026-05-19 15:45:00-04:00,BUY PUT,75,701.46
QQQ,2026-05-19 15:50:00-04:00,BUY PUT,75,700.55
QQQ,2026-05-20 09:30:00-04:00,BUY CALL,75,706.81
QQQ,2026-05-20 10:15:00-04:00,BUY CALL,85,707.57
QQQ,2026-05-20 10:50:00-04:00,BUY CALL,85,709.42
QQQ,2026-05-20 10:55:00-04:00,BUY CALL,85,709.91
QQQ,2026-05-20 11:15:00-04:00,BUY CALL,85,711.32
QQQ,2026-05-20 13:55:00-04:00,BUY CALL,80,710.88
QQQ,2026-05-20 14:00:00-04:00,BUY CALL,100,711.31
QQQ,2026-05-20 14:25:00-04:00,BUY CALL,80,710.95
QQQ,2026-05-20 14:35:00-04:00,BUY CALL,85,711.62
QQQ,2026-05-20 15:10:00-04:00,BUY CALL,85,711.72
QQQ,2026-05-20 15:15:00-04:00,BUY CALL,100,711.76
QQQ,2026-05-20 15:35:00-04:00,BUY CALL,100,712.26
QQQ,2026-05-20 15:40:00-04:00,BUY CALL,80,712.12
QQQ,2026-05-20 15:45:00-04:00,BUY CALL,80,712.24
QQQ,2026-05-20 15:55:00-04:00,BUY CALL,85,713.07
QQQ,2026-05-21 11:45:00-04:00,BUY CALL,85,710.85
QQQ,2026-05-21 12:05:00-04:00,BUY CALL,85,711.18
QQQ,2026-05-21 12:10:00-04:00,BUY CALL,80,710.39
QQQ,2026-05-21 12:20:00-04:00,BUY CALL,80,709.63
QQQ,2026-05-21 13:10:00-04:00,BUY CALL,100,712.04
QQQ,2026-05-21 13:15:00-04:00,BUY CALL,100,713.67
QQQ,2026-05-21 13:40:00-04:00,BUY CALL,85,715.64
QQQ,2026-05-21 13:50:00-04:00,BUY CALL,85,716.81
QQQ,2026-05-21 15:55:00-04:00,BUY CALL,80,714.44
QQQ,2026-05-22 09:30:00-04:00,BUY CALL,85,719.75
QQQ,2026-05-22 09:35:00-04:00,BUY CALL,85,720.8
QQQ,2026-05-22 10:35:00-04:00,BUY CALL,85,718.74
QQQ,2026-05-22 10:55:00-04:00,BUY CALL,85,719.67
QQQ,2026-05-22 11:00:00-04:00,BUY CALL,85,720.25
QQQ,2026-05-22 11:05:00-04:00,BUY CALL,85,720.8
QQQ,2026-05-22 12:55:00-04:00,BUY CALL,85,720.3
QQQ,2026-05-22 13:00:00-04:00,BUY CALL,85,720.97
QQQ,2026-05-22 13:05:00-04:00,BUY CALL,80,720.93
QQQ,2026-05-22 13:25:00-04:00,BUY CALL,100,721.84
QQQ,2026-05-22 13:30:00-04:00,BUY CALL,80,720.93
QQQ,2026-05-22 13:50:00-04:00,BUY CALL,80,720.37
QQQ,2026-05-22 15:00:00-04:00,BUY PUT,75,719.1
QQQ,2026-05-26 09:30:00-04:00,BUY CALL,85,724.75
QQQ,2026-05-26 09:45:00-04:00,BUY CALL,85,727.66
QQQ,2026-05-26 12:45:00-04:00,BUY PUT,75,727.04
QQQ,2026-05-26 13:00:00-04:00,BUY CALL,85,728.12
QQQ,2026-05-26 13:30:00-04:00,BUY CALL,85,728.13
QQQ,2026-05-26 13:45:00-04:00,BUY CALL,85,728.53
QQQ,2026-05-26 14:05:00-04:00,BUY CALL,85,728.66
QQQ,2026-05-26 14:10:00-04:00,BUY CALL,85,728.94
QQQ,2026-05-26 14:20:00-04:00,BUY CALL,100,729.41
QQQ,2026-05-26 14:30:00-04:00,BUY CALL,85,729.72
QQQ,2026-05-26 15:00:00-04:00,BUY CALL,80,728.89
QQQ,2026-05-26 15:05:00-04:00,BUY CALL,85,729.48
QQQ,2026-05-26 15:10:00-04:00,BUY CALL,85,729.56
QQQ,2026-05-26 15:30:00-04:00,BUY CALL,100,730.01
QQQ,2026-05-26 15:35:00-04:00,BUY CALL,100,730.33
QQQ,2026-05-26 15:40:00-04:00,BUY CALL,100,730.51
QQQ,2026-05-26 15:45:00-04:00,BUY CALL,100,730.59
QQQ,2026-05-26 15:55:00-04:00,BUY CALL,80,730.22
QQQ,2026-05-27 09:30:00-04:00,BUY CALL,85,731.87
QQQ,2026-05-27 09:35:00-04:00,BUY CALL,80,730.03
QQQ,2026-05-27 10:00:00-04:00,BUY CALL,85,730.4
QQQ,2026-05-27 12:20:00-04:00,BUY CALL,85,728.69
QQQ,2026-05-27 12:25:00-04:00,BUY CALL,80,728.19
QQQ,2026-05-27 12:35:00-04:00,BUY CALL,100,728.79
QQQ,2026-05-27 12:40:00-04:00,BUY CALL,85,729.12
QQQ,2026-05-27 14:10:00-04:00,BUY CALL,80,728.32
QQQ,2026-05-27 14:25:00-04:00,BUY CALL,85,729.67
QQQ,2026-05-27 15:25:00-04:00,BUY CALL,80,728.99
QQQ,2026-05-27 15:35:00-04:00,BUY CALL,100,729.86
QQQ,2026-05-27 15:55:00-04:00,BUY CALL,80,729.49
QQQ,2026-05-28 09:35:00-04:00,BUY PUT,75,728.0
QQQ,2026-05-28 10:10:00-04:00,BUY CALL,100,732.26
QQQ,2026-05-28 10:15:00-04:00,BUY CALL,80,731.72
QQQ,2026-05-28 10:40:00-04:00,BUY CALL,85,732.45
QQQ,2026-05-28 11:25:00-04:00,BUY CALL,85,734.67
QQQ,2026-05-28 13:40:00-04:00,BUY CALL,100,736.12
QQQ,2026-05-28 13:45:00-04:00,BUY CALL,100,736.38
QQQ,2026-05-28 14:00:00-04:00,BUY CALL,80,736.45
QQQ,2026-05-28 14:50:00-04:00,BUY CALL,85,735.88
QQQ,2026-05-28 15:35:00-04:00,BUY CALL,85,736.22
QQQ,2026-05-28 15:45:00-04:00,BUY CALL,80,735.87
QQQ,2026-05-28 15:55:00-04:00,BUY CALL,80,735.57
QQQ,2026-05-29 09:30:00-04:00,BUY CALL,100,737.66
QQQ,2026-05-29 09:40:00-04:00,BUY CALL,85,739.78
QQQ,2026-05-29 10:15:00-04:00,BUY CALL,80,738.71
QQQ,2026-05-29 10:25:00-04:00,BUY CALL,80,738.5
QQQ,2026-05-29 12:00:00-04:00,BUY CALL,85,738.54
QQQ,2026-05-29 12:05:00-04:00,BUY CALL,85,739.29
QQQ,2026-05-29 13:20:00-04:00,BUY PUT,75,737.86
QQQ,2026-05-29 14:45:00-04:00,BUY PUT,75,737.09
QQQ,2026-05-29 15:25:00-04:00,BUY CALL,75,737.86
QQQ,2026-05-29 15:30:00-04:00,BUY CALL,85,738.37
QQQ,2026-05-29 15:35:00-04:00,BUY CALL,100,739.0
QQQ,2026-05-29 15:45:00-04:00,BUY CALL,80,739.13
QQQ,2026-05-29 15:50:00-04:00,BUY CALL,80,738.53
QQQ,2026-05-29 15:55:00-04:00,BUY CALL,80,738.22
QQQ,2026-06-01 09:30:00-04:00,BUY CALL,80,738.02
QQQ,2026-06-01 11:30:00-04:00,BUY CALL,85,741.83
QQQ,2026-06-01 12:25:00-04:00,BUY CALL,85,741.25
QQQ,2026-06-01 12:30:00-04:00,BUY CALL,85,741.72
QQQ,2026-06-01 12:50:00-04:00,BUY CALL,85,742.74
QQQ,2026-06-01 12:55:00-04:00,BUY CALL,85,742.95
QQQ,2026-06-01 13:30:00-04:00,BUY CALL,80,742.84
QQQ,2026-06-01 13:40:00-04:00,BUY CALL,85,744.64
QQQ,2026-06-01 13:50:00-04:00,BUY CALL,85,745.56
QQQ,2026-06-02 10:10:00-04:00,BUY CALL,85,744.32
QQQ,2026-06-02 10:55:00-04:00,BUY CALL,85,744.54
QQQ,2026-06-02 11:05:00-04:00,BUY CALL,85,744.82
QQQ,2026-06-02 11:10:00-04:00,BUY CALL,85,745.1
QQQ,2026-06-02 11:15:00-04:00,BUY CALL,85,745.21
QQQ,2026-06-02 11:20:00-04:00,BUY CALL,80,745.21
QQQ,2026-06-02 12:05:00-04:00,BUY CALL,85,745.98
QQQ,2026-06-02 12:50:00-04:00,BUY CALL,100,745.45
QQQ,2026-06-02 12:55:00-04:00,BUY CALL,100,745.76
QQQ,2026-06-02 13:00:00-04:00,BUY CALL,85,745.91
QQQ,2026-06-02 13:35:00-04:00,BUY PUT,75,743.83
QQQ,2026-06-02 15:00:00-04:00,BUY CALL,75,745.17
QQQ,2026-06-02 15:10:00-04:00,BUY CALL,85,745.27
QQQ,2026-06-02 15:20:00-04:00,BUY CALL,85,745.52
QQQ,2026-06-02 15:25:00-04:00,BUY CALL,80,745.03
QQQ,2026-06-02 15:30:00-04:00,BUY CALL,80,745.33
QQQ,2026-06-02 15:35:00-04:00,BUY CALL,80,745.24
QQQ,2026-06-02 15:40:00-04:00,BUY CALL,80,745.49
QQQ,2026-06-02 15:45:00-04:00,BUY CALL,85,746.0
QQQ,2026-06-03 10:25:00-04:00,BUY CALL,85,746.55
QQQ,2026-06-03 13:45:00-04:00,BUY CALL,85,744.01
QQQ,2026-06-03 13:55:00-04:00,BUY CALL,85,744.59
QQQ,2026-06-03 14:00:00-04:00,BUY CALL,85,744.81
QQQ,2026-06-03 14:10:00-04:00,BUY CALL,80,744.14
QQQ,2026-06-03 14:15:00-04:00,BUY CALL,80,744.48
QQQ,2026-06-03 14:35:00-04:00,BUY CALL,80,744.64
QQQ,2026-06-03 14:40:00-04:00,BUY CALL,80,744.79
QQQ,2026-06-03 15:35:00-04:00,BUY CALL,85,745.33
QQQ,2026-06-03 15:40:00-04:00,BUY CALL,85,745.51
QQQ,2026-06-04 12:00:00-04:00,BUY CALL,85,739.17
QQQ,2026-06-04 12:05:00-04:00,BUY CALL,85,739.64
QQQ,2026-06-04 12:15:00-04:00,BUY CALL,85,740.02
QQQ,2026-06-04 12:20:00-04:00,BUY CALL,85,740.59
QQQ,2026-06-04 13:25:00-04:00,BUY CALL,85,741.39
QQQ,2026-06-04 13:30:00-04:00,BUY CALL,100,741.79
QQQ,2026-06-04 14:00:00-04:00,BUY CALL,85,742.97
QQQ,2026-06-04 14:05:00-04:00,BUY CALL,85,743.17
QQQ,2026-06-04 14:35:00-04:00,BUY CALL,80,742.74
QQQ,2026-06-04 15:05:00-04:00,BUY CALL,80,742.71
QQQ,2026-06-04 15:50:00-04:00,BUY PUT,75,741.41
QQQ,2026-06-05 14:15:00-04:00,BUY PUT,75,711.46
QQQ,2026-06-05 14:25:00-04:00,BUY PUT,75,710.81
QQQ,2026-06-05 15:55:00-04:00,BUY PUT,75,705.21
QQQ,2026-06-08 09:30:00-04:00,BUY CALL,75,715.12
QQQ,2026-06-08 10:25:00-04:00,BUY CALL,85,717.56
QQQ,2026-06-08 10:30:00-04:00,BUY CALL,85,718.28
QQQ,2026-06-08 10:45:00-04:00,BUY CALL,85,719.81
QQQ,2026-06-08 10:55:00-04:00,BUY CALL,85,721.43
QQQ,2026-06-08 11:00:00-04:00,BUY CALL,100,721.81
QQQ,2026-06-08 13:00:00-04:00,BUY PUT,75,717.58
QQQ,2026-06-08 14:20:00-04:00,BUY CALL,80,719.17
QQQ,2026-06-08 14:25:00-04:00,BUY CALL,80,719.34
QQQ,2026-06-08 14:40:00-04:00,BUY PUT,75,717.95
QQQ,2026-06-09 09:30:00-04:00,BUY CALL,75,720.83
QQQ,2026-06-09 10:10:00-04:00,BUY CALL,80,717.11
QQQ,2026-06-09 13:35:00-04:00,BUY CALL,85,700.84
QQQ,2026-06-09 13:40:00-04:00,BUY CALL,85,701.91
QQQ,2026-06-09 15:00:00-04:00,BUY CALL,85,708.03
QQQ,2026-06-09 15:50:00-04:00,BUY CALL,100,705.89
QQQ,2026-06-09 15:55:00-04:00,BUY CALL,100,707.96
QQQ,2026-06-10 09:45:00-04:00,BUY CALL,85,708.76
QQQ,2026-06-10 10:20:00-04:00,BUY CALL,85,710.47
QQQ,2026-06-10 10:30:00-04:00,BUY CALL,85,711.15
QQQ,2026-06-10 11:10:00-04:00,BUY PUT,75,699.08
QQQ,2026-06-10 15:55:00-04:00,BUY PUT,75,693.71
QQQ,2026-06-11 09:30:00-04:00,BUY CALL,75,697.7
QQQ,2026-06-11 09:45:00-04:00,BUY CALL,100,700.85
QQQ,2026-06-11 13:00:00-04:00,BUY PUT,75,698.66
QQQ,2026-06-11 13:25:00-04:00,BUY CALL,100,707.27
QQQ,2026-06-11 13:30:00-04:00,BUY CALL,100,710.2
QQQ,2026-06-11 13:35:00-04:00,BUY CALL,80,709.58
QQQ,2026-06-11 13:40:00-04:00,BUY CALL,100,712.0
QQQ,2026-06-11 13:45:00-04:00,BUY CALL,80,710.03
QQQ,2026-06-11 14:00:00-04:00,BUY CALL,80,707.98
QQQ,2026-06-11 14:05:00-04:00,BUY CALL,80,707.92
QQQ,2026-06-11 14:45:00-04:00,BUY CALL,85,711.94
QQQ,2026-06-11 15:30:00-04:00,BUY CALL,85,718.07
QQQ,2026-06-11 15:55:00-04:00,BUY CALL,80,716.56
QQQ,2026-06-12 09:30:00-04:00,BUY CALL,80,713.87
QQQ,2026-06-12 10:00:00-04:00,BUY CALL,85,717.25
QQQ,2026-06-12 10:05:00-04:00,BUY CALL,85,719.65
QQQ,2026-06-12 10:55:00-04:00,BUY CALL,85,720.97
QQQ,2026-06-12 11:10:00-04:00,BUY CALL,85,722.45
QQQ,2026-06-12 11:15:00-04:00,BUY CALL,85,723.3
QQQ,2026-06-12 11:20:00-04:00,BUY CALL,85,723.7
QQQ,2026-06-12 11:30:00-04:00,BUY CALL,80,722.23
QQQ,2026-06-12 11:40:00-04:00,BUY CALL,80,719.44
QQQ,2026-06-12 12:55:00-04:00,BUY CALL,85,721.92
QQQ,2026-06-12 13:00:00-04:00,BUY CALL,85,722.6
QQQ,2026-06-12 13:40:00-04:00,BUY CALL,80,722.55
QQQ,2026-06-12 14:30:00-04:00,BUY CALL,85,722.23
QQQ,2026-06-12 14:40:00-04:00,BUY CALL,85,722.78
QQQ,2026-06-12 15:30:00-04:00,BUY PUT,75,720.13
QQQ,2026-06-15 09:30:00-04:00,BUY CALL,85,738.63
QQQ,2026-06-15 09:45:00-04:00,BUY CALL,85,741.58
QQQ,2026-06-15 10:50:00-04:00,BUY CALL,85,740.8
QQQ,2026-06-15 11:00:00-04:00,BUY CALL,85,742.14
QQQ,2026-06-15 11:20:00-04:00,BUY CALL,85,742.86
QQQ,2026-06-15 11:30:00-04:00,BUY CALL,80,742.31
QQQ,2026-06-15 11:35:00-04:00,BUY CALL,80,743.01
QQQ,2026-06-15 12:00:00-04:00,BUY CALL,85,744.19
QQQ,2026-06-15 12:35:00-04:00,BUY CALL,80,743.72
QQQ,2026-06-15 12:45:00-04:00,BUY CALL,80,743.63
QQQ,2026-06-15 13:25:00-04:00,BUY CALL,85,744.01
QQQ,2026-06-15 14:35:00-04:00,BUY CALL,85,743.97
QQQ,2026-06-15 15:25:00-04:00,BUY PUT,75,742.82
QQQ,2026-06-16 09:30:00-04:00,BUY PUT,75,741.83
QQQ,2026-06-16 10:20:00-04:00,BUY PUT,75,739.83
QQQ,2026-06-16 15:55:00-04:00,BUY PUT,75,729.78
QQQ,2026-06-17 10:15:00-04:00,BUY CALL,85,733.86
QQQ,2026-06-17 10:20:00-04:00,BUY CALL,85,735.46
QQQ,2026-06-17 11:45:00-04:00,BUY CALL,80,733.28
QQQ,2026-06-17 12:10:00-04:00,BUY CALL,80,733.26
QQQ,2026-06-17 12:20:00-04:00,BUY CALL,80,733.65
QQQ,2026-06-17 13:50:00-04:00,BUY CALL,85,733.51
QQQ,2026-06-17 13:55:00-04:00,BUY CALL,85,734.07
QQQ,2026-06-17 14:00:00-04:00,BUY PUT,75,727.0
QQQ,2026-06-17 14:40:00-04:00,BUY CALL,75,735.0
QQQ,2026-06-17 14:55:00-04:00,BUY PUT,75,729.42
